subalignment	id
H3N2e100_2	CY013525
H3N2e100_2	CY008236
H3N2e100_2	CY002464
H3N2e100_2	DQ227423
H3N2e100_2	CY002736
H3N2e100_2	CY015596
H3N2e100_2	CY002024
H3N2e100_2	CY091445
H3N2e100_2	CY118810
H3N2e100_2	CY118770
H3N2e100_2	CY118786
H3N2e100_2	CY020893
H3N2e100_2	CY118754
H3N2e100_2	KM438088
H3N2e100_2	KM438087
H3N2e100_2	KM438084
H3N2e100_2	KM438082
H3N2e100_2	CY008212
H3N2e100_2	CY091213
H3N2e100_2	CY039487
H3N2e100_2	CY091221
H3N2e100_2	EU103724
H3N2e100_2	CY118738
H3N2e100_2	EU856986
H3N2e100_2	CY104172
H3N2e100_2	CY100252
H3N2e100_2	CY015988
H3N2e100_2	EU103794
H3N2e100_2	CY008228
H3N2e100_2	CY002930
H3N2e100_2	KM978059
H3N2e100_2	EU103737
H3N2e100_2	EU103764
H3N2e100_2	EU103800
H3N2e100_2	EU103754
H3N2e100_2	CY118818
H3N2e100_2	EU103676
H3N2e100_2	EU103646
H3N2e100_2	EU103790
H3N2e100_2	CY016595
H3N2e100_2	CY014111
H3N2e100_2	EU103718
H3N2e100_2	CY014119
H3N2e100_2	CY008396
H3N2e100_2	CY091525
H3N2e100_2	CY016020
H3N2e100_2	CY014135
H3N2e100_2	CY091405
H3N2e100_2	CY091397
H3N2e100_2	CY023082
H3N2e100_2	CY016659
H3N2e100_2	CY020045
H3N2e100_2	CY090989
H3N2e100_2	CY017973
H3N2e100_2	CY007795
H3N2e100_2	EU103696
H3N2e100_2	CY104252
H3N2e100_2	CY039963
H3N2e100_2	CY096843
H3N2e100_2	EU103670
H3N2e100_2	CY172255
H3N2e100_2	EU857074
H3N2e100_2	EU857076
H3N2e100_2	CY105694
H3N2e100_2	KP457781
H3N2e100_2	KP456981
H3N2e100_2	KP457611
H3N2e100_2	KP458039
H3N2e100_2	CY035022
H3N2e100_2	EU566973
H3N2e100_2	CY172791
H3N2e100_2	KP637918
H3N2e100_2	CY025341
H3N2e100_2	CY104340
H3N2e100_2	CY188601
H3N2e100_2	KP458230
H3N2e100_2	EU516074
H3N2e100_2	KP457777
H3N2e100_2	EU103701
H3N2e100_2	CY172431
H3N2e100_2	EU021282
H3N2e100_2	CY121568
H3N2e100_2	CY118930
H3N2e100_2	EU857062
H3N2e100_2	CY118938
H3N2e100_2	EU103644
H3N2e100_2	EU103759
H3N2e100_2	EU103740
H3N2e100_2	EU103802
H3N2e100_2	EU103657
H3N2e100_2	EU103762
H3N2e100_2	EU103758
H3N2e100_2	EU516064
H3N2e100_2	EU199264
H3N2e100_2	CY172759
H3N2e100_2	CY027683
H3N2e100_2	EU199270
H3N2e100_2	CY028371
H3N2e100_2	EU199283
H3N2e100_2	CY025349
H3N2e100_2	KJ855443
H3N2e100_2	EU516045
H3N2e100_2	CY025723
H3N2e100_2	CY025603
H3N2e100_2	EU199344
H3N2e100_2	CY025755
H3N2e100_2	EU516213
H3N2e100_2	EU567008
H3N2e100_2	EU516215
H3N2e100_2	CY032525
H3N2e100_2	CY032549
H3N2e100_2	CY038911
H3N2e100_2	KP458290
H3N2e100_2	CY173183
H3N2e100_2	CY044461
H3N2e100_2	CY044500
H3N2e100_2	KP456309
H3N2e100_2	CY028443
H3N2e100_2	EU516077
H3N2e100_2	EU516048
H3N2e100_2	CY032477
H3N2e100_2	KP457553
H3N2e100_2	KP458558
H3N2e100_2	CY118123
H3N2e100_2	EU103763
H3N2e100_2	EU199359
H3N2e100_2	CY025747
H3N2e100_2	CY172783
H3N2e100_2	CY091533
H3N2e100_2	EU857007
H3N2e100_2	CY008043
H3N2e100_2	EU103695
H3N2e100_2	CY118882
H3N2e100_2	CY038727
H3N2e100_2	CY040330
H3N2e100_2	CY091141
H3N2e100_2	EU021268
H3N2e100_2	CY100578
H3N2e100_2	CY100204
H3N2e100_2	CY100602
H3N2e100_2	CY038743
H3N2e100_2	CY105374
H3N2e100_2	CY105470
H3N2e100_2	CY112997
H3N2e100_2	EU103703
H3N2e100_2	CY017099
H3N2e100_2	CY091053
H3N2e100_2	CY091517
H3N2e100_2	EU103656
H3N2e100_2	CY100212
H3N2e100_2	CY016979
H3N2e100_2	EU857069
H3N2e100_2	EU100695
H3N2e100_2	EU199363
H3N2e100_2	CY049748
H3N2e100_2	EU857080
H3N2e100_2	KP456542
H3N2e100_2	CY172279
H3N2e100_2	KP458122
H3N2e100_2	EU516029
H3N2e100_2	CY105462
H3N2e100_2	EU100702
H3N2e100_2	CY121512
H3N2e100_2	CY026195
H3N2e100_2	CY104380
H3N2e100_2	EU199345
H3N2e100_2	CY105646
H3N2e100_2	CY104412
H3N2e100_2	CY105678
H3N2e100_2	KP458700
H3N2e100_2	CY104436
H3N2e100_2	CY104428
H3N2e100_2	CY105806
H3N2e100_2	CY114397
H3N2e100_2	EU199343
H3N2e100_2	KP458299
H3N2e100_2	EU021278
H3N2e100_2	CY118858
H3N2e100_2	EU856843
H3N2e100_2	CY008340
H3N2e100_2	CY008051
H3N2e100_2	CY104260
H3N2e100_2	CY118898
H3N2e100_2	KM821341
H3N2e100_2	CY034116
H3N2e100_2	CY091501
H3N2e100_2	EU856837
H3N2e100_2	CY039519
H3N2e100_2	CY100140
H3N2e100_2	CY118004
H3N2e100_2	CY014039
H3N2e100_2	KT839526
H3N2e100_2	KP458293
H3N2e100_2	KT839922
H3N2e100_2	KC892751
H3N2e100_2	CY162344
H3N2e100_2	KC883176
H3N2e100_2	JN872410
H3N2e100_2	KP458559
H3N2e100_2	CY062335
H3N2e100_2	KM061034
H3N2e100_2	KC882772
H3N2e100_2	KT888625
H3N2e100_2	MK730106
H3N2e100_2	KP456868
H3N2e100_2	CY080547
H3N2e100_2	CY062337
H3N2e100_2	KC892453
H3N2e100_2	CY068625
H3N2e100_2	JX437714
H3N2e100_2	KP456824
H3N2e100_2	CY062351
H3N2e100_2	KC535495
H3N2e100_2	CY074835
H3N2e100_2	CY088915
H3N2e100_2	CY074755
H3N2e100_2	KP457210
H3N2e100_2	MK730042
H3N2e100_2	CY062350
H3N2e100_2	KP457736
H3N2e100_2	KP456376
H3N2e100_2	KC535486
H3N2e100_2	KC535393
H3N2e100_2	KC882450
H3N2e100_2	CY181841
H3N2e100_2	KT888790
H3N2e100_2	KF789674
H3N2e100_2	CY171735
H3N2e100_2	KP457831
H3N2e100_2	KP456395
H3N2e100_2	CY091581
H3N2e100_2	KC882994
H3N2e100_2	CY167516
H3N2e100_2	KC882742
H3N2e100_2	KC882965
H3N2e100_2	KC882817
H3N2e100_2	KC883285
H3N2e100_2	KC882579
H3N2e100_2	MG856289
H3N2e100_2	KC883216
H3N2e100_2	KC883390
H3N2e100_2	KC535438
H3N2e100_2	KC883367
H3N2e100_2	KP457879
H3N2e100_2	KJ942919
H3N2e100_2	KC882695
H3N2e100_2	CY160880
H3N2e100_2	CY161448
H3N2e100_2	KC892724
H3N2e100_2	KF790048
H3N2e100_2	KC892576
H3N2e100_2	CY111198
H3N2e100_2	CY161608
H3N2e100_2	KP458968
H3N2e100_2	KC893019
H3N2e100_2	KP458515
H3N2e100_2	KP456491
H3N2e100_2	KM069512
H3N2e100_2	CY072214
H3N2e100_2	CY124391
H3N2e100_2	CY251017
H3N2e100_2	KF014194
H3N2e100_2	CY124171
H3N2e100_2	JX913043
H3N2e100_2	MN473273
H3N2e100_2	KT888624
H3N2e100_2	JX913035
H3N2e100_2	CY170223
H3N2e100_2	KF789870
H3N2e100_2	CY170607
H3N2e100_2	KF014151
H3N2e100_2	JQ988033
H3N2e100_2	KC488826
H3N2e100_2	KP335875
H3N2e100_2	CY114538
H3N2e100_2	KC135510
H3N2e100_2	LC091001
H3N2e100_2	CY251215
H3N2e100_2	LC091005
H3N2e100_2	LC091008
H3N2e100_2	KC893004
H3N2e100_2	CY124471
H3N2e100_2	MF441099
H3N2e100_2	KM208520
H3N2e100_2	MF441081
H3N2e100_2	MF441076
H3N2e100_2	KM208528
H3N2e100_2	KM208529
H3N2e100_2	KP335888
H3N2e100_2	CY135012
H3N2e100_2	CY124281
H3N2e100_2	CY124351
H3N2e100_2	KP457508
H3N2e100_2	KC882497
H3N2e100_2	KC882502
H3N2e100_2	KC882521
H3N2e100_2	CY134529
H3N2e100_2	CY162000
H3N2e100_2	KT888637
H3N2e100_2	KM069555
H3N2e100_2	CY251335
H3N2e100_2	KU299837
H3N2e100_2	KC893107
H3N2e100_2	CY125685
H3N2e100_2	KF014221
H3N2e100_2	KF598708
H3N2e100_2	KC892303
H3N2e100_2	KT888607
H3N2e100_2	KM069541
H3N2e100_2	CY124447
H3N2e100_2	KF000058
H3N2e100_2	CY124201
H3N2e100_2	KT889156
H3N2e100_2	KC892468
H3N2e100_2	CY160416
H3N2e100_2	CY124257
H3N2e100_2	KC892367
H3N2e100_2	KC892392
H3N2e100_2	KC893012
H3N2e100_2	KC892459
H3N2e100_2	KC883170
H3N2e100_2	CY124279
H3N2e100_2	CY170431
H3N2e100_2	KC892682
H3N2e100_2	KJ855347
H3N2e100_2	KP457253
H3N2e100_2	HQ664931
H3N2e100_2	KP457567
H3N2e100_2	KF014127
H3N2e100_2	KP458492
H3N2e100_2	KP457129
H3N2e100_2	KP459071
H3N2e100_2	KM821346
H3N2e100_2	GQ293081
H3N2e100_2	HM628693
H3N2e100_2	CY044812
H3N2e100_2	CY044692
H3N2e100_2	GQ385849
H3N2e100_2	KP456892
H3N2e100_2	CY173119
H3N2e100_2	FJ686942
H3N2e100_2	KP458930
H3N2e100_2	FJ549038
H3N2e100_2	CY069405
H3N2e100_2	FJ549064
H3N2e100_2	KP456956
H3N2e100_2	KP459258
H3N2e100_2	CY036983
H3N2e100_2	CY068097
H3N2e100_2	FJ912992
H3N2e100_2	KP458216
H3N2e100_2	FJ549030
H3N2e100_2	KP457051
H3N2e100_2	CY037527
H3N2e100_2	MF441084
H3N2e100_2	KP458292
H3N2e100_2	KP458777
H3N2e100_2	KP458775
H3N2e100_2	CY066511
H3N2e100_2	EU856994
H3N2e100_2	CY050812
H3N2e100_2	JX946744
H3N2e100_2	KF014233
H3N2e100_2	KM069491
H3N2e100_2	KP458069
H3N2e100_2	CY106800
H3N2e100_2	KP459002
H3N2e100_2	KP457709
H3N2e100_2	KP456475
H3N2e100_2	KC882820
H3N2e100_2	JN256704
H3N2e100_2	KP458427
H3N2e100_2	KP459164
H3N2e100_2	CY106672
H3N2e100_2	KC882551
H3N2e100_2	KP458392
H3N2e100_2	CY068065
H3N2e100_2	CY100075
H3N2e100_2	KP456560
H3N2e100_2	KP458654
H3N2e100_2	CY119058
H3N2e100_2	KT888610
H3N2e100_2	KF014159
H3N2e100_2	KC882762
H3N2e100_2	GU271974
H3N2e100_2	KP458472
H3N2e100_2	KP457515
H3N2e100_2	KP457276
H3N2e100_2	CY037831
H3N2e100_2	EU779514
H3N2e100_2	CY121496
H3N2e100_2	KC883044
H3N2e100_2	KC883158
H3N2e100_2	KC883003
H3N2e100_2	CY160672
H3N2e100_2	CY161152
H3N2e100_2	JX946748
H3N2e100_2	JN872421
H3N2e100_2	KM069531
H3N2e100_2	KP458274
H3N2e100_2	CY124297
H3N2e100_2	KF014131
H3N2e100_2	KC883038
H3N2e100_2	KJ567654
H3N2e100_2	CY124293
H3N2e100_2	KP456346
H3N2e100_2	CY162896
H3N2e100_2	CY162232
H3N2e100_2	CY160816
H3N2e100_2	CY160592
H3N2e100_2	CY160960
H3N2e100_2	CY161552
H3N2e100_2	KT888784
H3N2e100_2	KT888785
H3N2e100_2	KC892796
H3N2e100_2	CY251295
H3N2e100_2	KC892274
H3N2e100_2	CY182241
H3N2e100_2	CY181601
H3N2e100_2	KP456847
H3N2e100_2	KM654804
H3N2e100_2	KM069532
H3N2e100_2	KM069516
H3N2e100_2	EU779530
H3N2e100_2	CY036991
H3N2e100_2	EU885505
H3N2e100_2	CY173263
H3N2e100_2	FJ686930
H3N2e100_2	KP457632
H3N2e100_2	FJ179354
H3N2e100_2	KP458053
H3N2e100_2	CY091835
H3N2e100_2	JX946763
H3N2e100_2	EU885514
H3N2e100_2	KM821348
H3N2e100_2	CY069317
H3N2e100_2	CY147619
H3N2e100_2	CY068385
H3N2e100_2	JQ988039
H3N2e100_2	CY106984
H3N2e100_2	KP458329
H3N2e100_2	CY162272
H3N2e100_2	JQ396185
H3N2e100_2	CY160696
H3N2e100_2	KP458354
H3N2e100_2	KF451878
H3N2e100_2	KF451876
H3N2e100_2	KC488827
H3N2e100_2	KJ955525
H3N2e100_2	KM069519
H3N2e100_2	KM069527
H3N2e100_2	KC882721
H3N2e100_2	KP459210
H3N2e100_2	CY193387
H3N2e100_2	KP335923
H3N2e100_2	KM244546
H3N2e100_2	MT168693
H3N2e100_2	MT342376
H3N2e100_2	MT246113
H3N2e100_2	MK913102
H3N2e100_2	MK856502
H3N2e100_2	MT245825
H3N2e100_2	MN881936
H3N2e100_2	MT246159
H3N2e100_2	MT246167
H3N2e100_2	MT306477
H3N2e100_2	MT245323
H3N2e100_2	MT245450
H3N2e100_2	MT168789
H3N2e100_2	MT245960
H3N2e100_2	MT422953
H3N2e100_2	MT245578
H3N2e100_2	MT245862
H3N2e100_2	MN820123
H3N2e100_2	MN638491
H3N2e100_2	MT245754
H3N2e100_2	MT245802
H3N2e100_2	MK592839
H3N2e100_2	CY253266
H3N2e100_2	CY254082
H3N2e100_2	CY253282
H3N2e100_2	KY273060
H3N2e100_2	CY208252
H3N2e100_2	KX415288
H3N2e100_2	MK633665
H3N2e100_2	MN949041
H3N2e100_2	MT341941
H3N2e100_2	MK445973
H3N2e100_2	MT246040
H3N2e100_2	MT246000
H3N2e100_2	MT342364
H3N2e100_2	MT169188
H3N2e100_2	MT306501
H3N2e100_2	MT342456
H3N2e100_2	MT245415
H3N2e100_2	MT342113
H3N2e100_2	MT342033
H3N2e100_2	MT342392
H3N2e100_2	MT030902
H3N2e100_2	MK159851
H3N2e100_2	MK168538
H3N2e100_2	MT245738
H3N2e100_2	MT245412
H3N2e100_2	MT306461
H3N2e100_2	MT245602
H3N2e100_2	MT467195
H3N2e100_2	MT342258
H3N2e100_2	MT342185
H3N2e100_2	MT169196
H3N2e100_2	MT245354
H3N2e100_2	MT342137
H3N2e100_2	MT056250
H3N2e100_2	MT245706
H3N2e100_2	CY227574
H3N2e100_2	MH585838
H3N2e100_2	MK745320
H3N2e100_2	MK265411
H3N2e100_2	KX003922
H3N2e100_2	KY509837
H3N2e100_2	CY214410
H3N2e100_2	CY212978
H3N2e100_2	CY264926
H3N2e100_2	CY264283
H3N2e100_2	MG889763
H3N2e100_2	MN538687
H3N2e100_2	MK240920
H3N2e100_2	MK502872
H3N2e100_2	MN538725
H3N2e100_2	MH600753
H3N2e100_2	MH845846
H3N2e100_2	MG889714
H3N2e100_2	MH779060
H3N2e100_2	MK743714
H3N2e100_2	MH600554
H3N2e100_2	MH127337
H3N2e100_2	MN571487
H3N2e100_2	MN538536
H3N2e100_2	MH126307
H3N2e100_2	MH885266
H3N2e100_2	MK502800
H3N2e100_2	MH798054
H3N2e100_2	MN538468
H3N2e100_2	MH307242
H3N2e100_2	MH233546
H3N2e100_2	MH701276
H3N2e100_2	MH701084
H3N2e100_2	MH637711
H3N2e100_2	KY089323
H3N2e100_2	KY615506
H3N2e100_2	CY253250
H3N2e100_2	MK400723
H3N2e100_2	MT342018
H3N2e100_2	MH246743
H3N2e100_2	CY249891
H3N2e100_2	CY211723
H3N2e100_2	MN573823
H3N2e100_2	CY223926
H3N2e100_2	KY583693
H3N2e100_2	MN570871
H3N2e100_2	MN572863
H3N2e100_2	CY235640
H3N2e100_2	CY266839
H3N2e100_2	MH701244
H3N2e100_2	MH358678
H3N2e100_2	MK400791
H3N2e100_2	MH600681
H3N2e100_2	MN538627
H3N2e100_2	CY261193
H3N2e100_2	CY266431
H3N2e100_2	MH306773
H3N2e100_2	MN538430
H3N2e100_2	MH798110
H3N2e100_2	MH294904
H3N2e100_2	MG889677
H3N2e100_2	MH885252
H3N2e100_2	CY258021
H3N2e100_2	MH082620
H3N2e100_2	MH246311
H3N2e100_2	MN573775
H3N2e100_2	MN570831
H3N2e100_2	CY260718
H3N2e100_2	MH294902
H3N2e100_2	MG889753
H3N2e100_2	MH601520
H3N2e100_2	CY168359
H3N2e100_2	MK268368
H3N2e100_2	CY258180
H3N2e100_2	MN394143
H3N2e100_2	KP335973
H3N2e100_2	KP877358
H3N2e100_2	MH410503
H3N2e100_2	CY252655
H3N2e100_2	MN573031
H3N2e100_2	MN570551
H3N2e100_2	CY252447
H3N2e100_2	KP335970
H3N2e100_2	CY252295
H3N2e100_2	CY252303
H3N2e100_2	MF807012
H3N2e100_2	CY193932
H3N2e100_2	CY170919
H3N2e100_2	KT841693
H3N2e100_2	MF806998
H3N2e100_2	KU729332
H3N2e100_2	KT842350
H3N2e100_2	CY194028
H3N2e100_2	CY193917
H3N2e100_2	KU591203
H3N2e100_2	CY194037
H3N2e100_2	KX917052
H3N2e100_2	KX412308
H3N2e100_2	CY193762
H3N2e100_2	KX411981
H3N2e100_2	KU591669
H3N2e100_2	KU591805
H3N2e100_2	KP701675
H3N2e100_2	CY168223
H3N2e100_2	CY188241
H3N2e100_2	CY170511
H3N2e100_2	KT734899
H3N2e100_2	KC892532
H3N2e100_2	KC893143
H3N2e100_2	CY134860
H3N2e100_2	CY251447
H3N2e100_2	KF805672
H3N2e100_2	KJ943101
H3N2e100_2	MK969952
H3N2e100_2	KF790125
H3N2e100_2	CY169767
H3N2e100_2	CY251455
H3N2e100_2	KF789579
H3N2e100_2	KF886355
H3N2e100_2	LC090981
H3N2e100_2	CY251567
H3N2e100_2	MH410501
H3N2e100_2	KU529251
H3N2e100_2	LC090979
H3N2e100_2	LC111597
H3N2e100_2	CY251599
H3N2e100_2	MN386994
H3N2e100_2	MH410502
H3N2e100_2	KP335945
H3N2e100_2	CY147311
H3N2e100_2	KM244542
H3N2e100_2	KF928614
H3N2e100_2	CY171103
H3N2e100_2	CY171423
H3N2e100_2	CY170055
H3N2e100_2	CY193719
H3N2e100_2	CY193781
H3N2e100_2	CY193496
H3N2e100_2	MF673251
H3N2e100_2	MH131310
H3N2e100_2	KX413070
H3N2e100_2	KY116670
H3N2e100_2	KX917284
H3N2e100_2	CY257330
H3N2e100_2	KY289384
H3N2e100_2	CY210607
H3N2e100_2	KY583717
H3N2e100_2	MF182475
H3N2e100_2	CY222789
H3N2e100_2	CY212690
H3N2e100_2	CY250579
H3N2e100_2	CY261351
H3N2e100_2	CY234906
H3N2e100_2	CY227134
H3N2e100_2	MH842596
H3N2e100_2	MF182525
H3N2e100_2	MH201531
H3N2e100_2	MN571143
H3N2e100_2	MH201590
H3N2e100_2	MH201582
H3N2e100_2	CY223734
H3N2e100_2	MN538409
H3N2e100_2	MH294721
H3N2e100_2	CY250659
H3N2e100_2	MN538414
H3N2e100_2	MG974948
H3N2e100_2	MH885248
H3N2e100_2	MN247274
H3N2e100_2	MF673274
H3N2e100_2	MK363451
H3N2e100_2	MN299890
H3N2e100_2	CY222021
H3N2e100_2	KX412324
H3N2e100_2	MF593721
H3N2e100_2	MN299948
H3N2e100_2	KX415096
H3N2e100_2	KY949854
H3N2e100_2	KY949869
H3N2e100_2	MF673260
H3N2e100_2	MN299978
H3N2e100_2	CY210551
H3N2e100_2	CY228094
H3N2e100_2	CY220583
H3N2e100_2	MN299953
H3N2e100_2	CY254689
H3N2e100_2	CY259231
H3N2e100_2	CY255185
H3N2e100_2	CY254473
H3N2e100_2	KX414825
H3N2e100_2	CY254897
H3N2e100_2	CY214482
H3N2e100_2	CY243423
H3N2e100_2	MF195729
H3N2e100_2	CY254593
H3N2e100_2	CY234888
H3N2e100_2	MF195734
H3N2e100_2	CY254401
H3N2e100_2	MH216326
H3N2e100_2	CY214754
H3N2e100_2	CY211474
H3N2e100_2	KY950201
H3N2e100_2	CY214146
H3N2e100_2	CY104148
H3N2e100_2	CY117980
H3N2e100_2	JN617981
H3N2e100_2	CY012224
H3N2e100_2	CY112741
H3N2e100_2	CY012912
H3N2e100_2	CY012896
H3N2e100_2	CY012232
H3N2e100_2	CY012512
H3N2e100_2	CY012480
H3N2e100_2	CY011568
H3N2e100_2	CY012472
H3N2e100_2	CY017291
H3N2e100_2	CY011360
H3N2e100_2	CY012256
H3N2e100_2	CY013327
H3N2e100_2	CY114245
H3N2e100_2	CY011352
H3N2e100_2	CY011560
H3N2e100_2	CY017283
H3N2e100_2	CY011504
H3N2e100_2	CY012248
H3N2e100_2	CY114221
H3N2e100_2	CY011528
H3N2e100_2	CY011496
H3N2e100_2	CY011520
H3N2e100_2	CY011544
H3N2e100_2	CY012456
H3N2e100_2	CY112637
H3N2e100_2	CY112661
H3N2e100_2	CY012968
H3N2e100_2	CY011824
H3N2e100_2	CY121341
H3N2e100_2	CY112733
H3N2e100_2	KM821293
H3N2e100_2	KM821290
H3N2e100_2	CY012152
H3N2e100_2	CY013693
H3N2e100_2	CY012184
H3N2e100_2	KM821286
H3N2e100_2	CY013637
H3N2e100_2	CY013765
H3N2e100_2	CY012160
H3N2e100_2	CY014143
H3N2e100_2	CY012168
H3N2e100_2	CY012784
H3N2e100_2	CY013208
H3N2e100_2	CY013669
H3N2e100_2	CY014151
H3N2e100_2	CY012136
H3N2e100_2	CY016483
H3N2e100_2	CY013685
H3N2e100_2	CY013200
H3N2e100_2	CY012744
H3N2e100_2	CY013621
H3N2e100_2	CY013781
H3N2e100_2	CY013176
H3N2e100_2	CY013605
H3N2e100_2	CY012120
H3N2e100_2	CY013613
H3N2e100_2	KM821289
H3N2e100_2	CY114269
H3N2e100_2	CY112725
H3N2e100_2	CY112709
H3N2e100_2	CY011888
H3N2e100_2	KM821291
H3N2e100_2	CY112749
H3N2e100_2	CY012576
H3N2e100_2	CY012448
H3N2e100_2	CY016427
H3N2e100_2	CY012560
H3N2e100_2	CY011856
H3N2e100_2	CY013000
H3N2e100_2	CY012992
H3N2e100_2	CY013887
H3N2e100_2	CY013359
H3N2e100_2	CY011576
H3N2e100_2	CY013335
H3N2e100_2	CY012264
H3N2e100_2	CY012552
H3N2e100_2	CY013016
H3N2e100_2	CY012592
H3N2e100_2	CY013367
H3N2e100_2	CY012944
H3N2e100_2	CY011880
H3N2e100_2	CY113981
H3N2e100_2	CY113957
H3N2e100_2	CY013733
H3N2e100_2	CY013192
H3N2e100_2	CY006339
H3N2e100_2	CY009012
H3N2e100_2	CY006331
H3N2e100_2	CY006347
H3N2e100_2	CY121325
H3N2e100_2	CY112597
H3N2e100_2	CY114053
H3N2e100_2	CY012736
H3N2e100_2	CY012952
H3N2e100_2	CY114005
H3N2e100_2	CY011488
H3N2e100_2	CY012544
H3N2e100_2	CY012272
H3N2e100_2	CY113997
H3N2e100_2	CY114085
H3N2e100_2	CY114077
H3N2e100_2	CY011896
H3N2e100_2	CY012280
H3N2e100_2	CY012288
H3N2e100_2	CY011912
H3N2e100_2	CY011872
H3N2e100_2	CY012976
H3N2e100_2	CY114157
H3N2e100_2	CY112613
H3N2e100_2	CY112701
H3N2e100_2	CY112556
H3N2e100_2	CY015540
H3N2e100_2	CY011384
H3N2e100_2	CY112621
H3N2e100_2	CY012984
H3N2e100_2	CY010988
H3N2e100_2	CY012568
H3N2e100_2	CY011904
H3N2e100_2	KM821287
H3N2e100_2	CY013008
H3N2e100_2	CY011920
H3N2e100_2	CY113989
H3N2e100_2	CY013024
H3N2e100_2	CY114109
H3N2e100_2	CY012536
H3N2e100_2	CY012584
H3N2e100_2	CY012936
H3N2e100_2	CY012144
H3N2e100_2	CY114037
H3N2e100_2	CY112717
H3N2e100_2	CY009740
H3N2e100_2	AF363503
H3N2e100_2	AF363502
H3N2e100_2	CY006587
H3N2e100_2	CY114485
H3N2e100_2	CY009516
H3N2e100_2	CY010588
H3N2e100_2	CY009460
H3N2e100_2	CY009676
H3N2e100_2	CY009476
H3N2e100_2	CY009652
H3N2e100_2	CY009468
H3N2e100_2	CY118506
H3N2e100_2	CY112853
H3N2e100_2	CY114277
H3N2e100_2	CY010516
H3N2e100_2	CY010716
H3N2e100_2	KM821304
H3N2e100_2	CY010628
H3N2e100_2	CY011816
H3N2e100_2	CY118426
H3N2e100_2	KM821307
H3N2e100_2	CY112789
H3N2e100_2	CY112821
H3N2e100_2	KM821302
H3N2e100_2	KM821296
H3N2e100_2	KM821305
H3N2e100_2	KM978049
H3N2e100_2	CY112861
H3N2e100_2	CY039938
H3N2e100_2	CY039878
H3N2e100_2	CY039879
H3N2e100_2	MN055383
H3N2e100_2	CY118458
H3N2e100_2	CY118442
H3N2e100_2	CY117706
H3N2e100_2	CY112829
H3N2e100_2	CY114229
H3N2e100_2	CY112781
H3N2e100_2	CY112845
H3N2e100_2	KM821300
H3N2e100_2	KM821298
H3N2e100_2	EU856845
H3N2e100_2	EU856888
H3N2e100_2	EU856895
H3N2e100_2	KM821301
H3N2e100_2	EU856901
H3N2e100_2	EU856850
H3N2e100_2	KM821299
H3N2e100_2	EU856891
H3N2e100_2	EU856849
H3N2e100_2	EU856931
H3N2e100_2	EU856921
H3N2e100_2	EU856902
H3N2e100_2	EU856920
H3N2e100_2	EU857014
H3N2e100_2	CY112869
H3N2e100_2	CY010036
H3N2e100_2	CY112645
H3N2e100_2	CY112837
H3N2e100_2	CY039880
H3N2e100_2	KM821303
H3N2e100_2	KM978048
H3N2e100_2	CY114477
H3N2e100_2	KM978051
H3N2e100_2	CY011448
H3N2e100_2	CY011432
H3N2e100_2	AB019354
H3N2e100_2	CY017299
H3N2e100_2	AB019357
H3N2e100_2	CY114197
H3N2e100_2	CY112773
H3N2e100_2	CY013311
H3N2e100_2	CY011536
H3N2e100_2	CY114165
H3N2e100_2	CY112805
H3N2e100_2	CY118434
H3N2e100_2	CY118418
H3N2e100_2	CY010700
H3N2e100_2	CY012496
H3N2e100_2	CY011512
H3N2e100_2	CY011320
H3N2e100_2	CY012520
H3N2e100_2	CY011368
H3N2e100_2	CY012928
H3N2e100_2	CY002272
H3N2e100_2	CY114189
H3N2e100_2	CY114149
H3N2e100_2	CY012760
H3N2e100_2	CY012728
H3N2e100_2	CY077800
H3N2e100_2	KM821285
H3N2e100_2	CY112669
H3N2e100_2	CY113973
H3N2e100_2	CY011464
H3N2e100_2	CY114021
H3N2e100_2	CY010668
H3N2e100_2	CY010652
H3N2e100_2	KM978050
H3N2e100_2	KM821306
H3N2e100_2	KM821297
H3N2e100_2	CY009908
H3N2e100_2	CY009900
H3N2e100_2	CY009700
H3N2e100_2	CY009996
H3N2e100_2	CY009644
H3N2e100_2	CY112765
H3N2e100_2	CY116589
H3N2e100_2	CY114205
H3N2e100_2	CY112797
H3N2e100_2	AF017270
H3N2e100_2	AF017272
H3N2e100_2	CY114173
H3N2e100_2	CY114181
H3N2e100_2	CY114213
H3N2e100_2	CY010684
H3N2e100_2	CY010620
H3N2e100_2	CY010636
H3N2e100_2	CY010644
H3N2e100_2	CY011808
H3N2e100_2	CY010732
H3N2e100_2	CY038503
H3N2e100_2	CY112813
H3N2e100_2	CY011456
H3N2e100_2	CY012216
H3N2e100_2	CY010724
H3N2e100_2	CY010660
H3N2e100_2	CY114285
H3N2e100_2	MN054217
H3N2e100_2	CY013168
H3N2e100_2	CY114141
H3N2e100_2	CY114429
H3N2e100_2	CY113277
H3N2e100_2	CY113269
H3N2e100_2	CY007619
H3N2e100_2	CY008468
H3N2e100_2	CY007627
H3N2e100_2	CY006891
H3N2e100_2	CY112361
H3N2e100_2	CY113309
H3N2e100_2	CY113285
H3N2e100_2	CY006203
H3N2e100_2	CY003488
H3N2e100_2	CY006043
H3N2e100_2	CY121000
H3N2e100_2	CY006755
H3N2e100_2	CY006851
H3N2e100_2	CY020221
H3N2e100_2	CY006731
